Month,Year,Quarter,Month_Name,Month_Index,User_Month_Key,Department_Month_Key,User_ID,Employee_Label,Department,Business_Unit,Role_Level,Location,Hire_Date,Training_Status,AI_Training_Date,AI_Champion,License_Tier,Active_Flag,New_User_Flag,Retained_User_Flag,Reactivated_User_Flag,Churned_User_Flag,First_Active_Month,Adoption_Stage,AI_Maturity_Score,User_Month_Messages,User_Month_Cost_USD,User_Month_Hours_Saved,User_Month_Value_USD,User_Month_ROI_Pct,Activity_ID,Tool,Tool_Category,Use_Case,Channel,Sessions,Messages,Days_Active,Active_Minutes,Input_Tokens,Output_Tokens,Usage_Cost_USD,License_Cost_USD,Total_Cost_USD,Estimated_Hours_Saved,Estimated_Value_USD,ROI_Pct,Satisfaction_Score,Successful_Response_Pct,Policy_Compliance_Pct,Sensitive_Data_Incidents,Escalations,Automation_Runs,Avg_Response_Time_Sec,Department_Headcount,Department_Active_Users,Department_Adoption_Rate_Pct,Adoption_Target_Pct,Adoption_Target_Gap_Pct,Active_User_Target,Message_Target,Department_Month_Messages,Department_Month_Cost_USD,Monthly_Budget_USD,Budget_Variance_USD,Department_Month_Hours_Saved,Hours_Saved_Target,Satisfaction_Target
2025-01-01,2025,Q1,January,1,U0055_2025-01,Sales_2025-01,U0055,Employee 055,Sales,Commercial,Individual Contributor,Santiago,2020-04-14,Not Trained,2025-02-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000055,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0056_2025-01,Sales_2025-01,U0056,Employee 056,Sales,Commercial,Individual Contributor,Concepción,2022-12-14,Not Trained,2025-06-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000056,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0057_2025-01,Sales_2025-01,U0057,Employee 057,Sales,Commercial,Individual Contributor,Antofagasta,2023-04-26,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000057,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0058_2025-01,Sales_2025-01,U0058,Employee 058,Sales,Commercial,Specialist,Remote,2025-07-06,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000058,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0059_2025-01,Sales_2025-01,U0059,Employee 059,Sales,Commercial,Specialist,Santiago,2024-10-28,Trained,2025-01-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000059,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0060_2025-01,Sales_2025-01,U0060,Employee 060,Sales,Commercial,Individual Contributor,Santiago,2023-10-23,Not Trained,2025-08-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000060,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0061_2025-01,Sales_2025-01,U0061,Employee 061,Sales,Commercial,Individual Contributor,Antofagasta,2023-01-18,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000061,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0062_2025-01,Sales_2025-01,U0062,Employee 062,Sales,Commercial,Individual Contributor,Concepción,2023-04-22,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000062,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0063_2025-01,Sales_2025-01,U0063,Employee 063,Sales,Commercial,Individual Contributor,Remote,2023-12-12,Trained,2025-01-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000063,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0064_2025-01,Sales_2025-01,U0064,Employee 064,Sales,Commercial,Manager,Antofagasta,2020-08-05,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000064,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,64,7,10.9,25.6,-14.7,16,1488,249,210.0,1488.0,1278.0,16.2,119.0,4.0
2025-01-01,2025,Q1,January,1,U0065_2025-01,Customer Service_2025-01,U0065,Employee 065,Customer Service,Commercial,Specialist,Concepción,2025-09-28,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000065,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0066_2025-01,Customer Service_2025-01,U0066,Employee 066,Customer Service,Commercial,Manager,Remote,2022-06-24,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000066,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0067_2025-01,Customer Service_2025-01,U0067,Employee 067,Customer Service,Commercial,Individual Contributor,Santiago,2020-03-09,Not Trained,2025-04-01,Yes,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000067,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0068_2025-01,Customer Service_2025-01,U0068,Employee 068,Customer Service,Commercial,Individual Contributor,Concepción,2025-06-19,Not Trained,2025-03-01,Yes,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000068,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0069_2025-01,Customer Service_2025-01,U0069,Employee 069,Customer Service,Commercial,Specialist,Santiago,2018-02-06,Not Trained,2025-08-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000069,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0070_2025-01,Customer Service_2025-01,U0070,Employee 070,Customer Service,Commercial,Manager,Santiago,2024-06-02,Trained,2025-01-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000070,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0071_2025-01,Customer Service_2025-01,U0071,Employee 071,Customer Service,Commercial,Individual Contributor,Santiago,2024-08-20,Not Trained,2025-05-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000071,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0072_2025-01,Customer Service_2025-01,U0072,Employee 072,Customer Service,Commercial,Specialist,Santiago,2023-01-07,Not Trained,2025-02-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000072,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0073_2025-01,Customer Service_2025-01,U0073,Employee 073,Customer Service,Commercial,Individual Contributor,Santiago,2025-04-06,Not Trained,2025-04-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000073,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0074_2025-01,Customer Service_2025-01,U0074,Employee 074,Customer Service,Commercial,Specialist,Santiago,2014-09-06,Not Trained,,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000074,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0075_2025-01,Customer Service_2025-01,U0075,Employee 075,Customer Service,Commercial,Specialist,Santiago,2024-05-24,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000075,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0076_2025-01,Customer Service_2025-01,U0076,Employee 076,Customer Service,Commercial,Individual Contributor,Santiago,2021-09-25,Not Trained,2025-03-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000076,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0077_2025-01,Customer Service_2025-01,U0077,Employee 077,Customer Service,Commercial,Manager,Santiago,2014-07-06,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000077,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0078_2025-01,Customer Service_2025-01,U0078,Employee 078,Customer Service,Commercial,Specialist,Valparaíso,2024-04-04,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000078,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0079_2025-01,Customer Service_2025-01,U0079,Employee 079,Customer Service,Commercial,Director,Antofagasta,2019-06-08,Not Trained,2025-06-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000079,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0080_2025-01,Customer Service_2025-01,U0080,Employee 080,Customer Service,Commercial,Manager,Santiago,2015-12-09,Not Trained,,No,Standard,1,1,0,0,0,2025-01-01,Explorer,30,35,30.0,3.04,121.58,305.3,A000080,Microsoft Copilot,Enterprise Assistant,Data Analysis,Web,5,35,3,51,15906,13426,0.0,30,30.0,3.04,121.58,305.3,3.3,86.5,91.3,0,0,0,3.5,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0081_2025-01,Customer Service_2025-01,U0081,Employee 081,Customer Service,Commercial,Manager,Valparaíso,2024-12-01,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000081,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0082_2025-01,Customer Service_2025-01,U0082,Employee 082,Customer Service,Commercial,Individual Contributor,Remote,2020-03-26,Not Trained,2025-06-01,No,Standard,1,1,0,0,0,2025-01-01,Low Engagement,27,19,30.0,0.85,18.82,-37.3,A000082,Microsoft Copilot,Enterprise Assistant,Customer Support,Desktop,3,19,2,47,6703,3197,0.0,30,30.0,0.85,18.82,-37.3,3.3,81.0,93.5,0,1,0,2.29,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0083_2025-01,Customer Service_2025-01,U0083,Employee 083,Customer Service,Commercial,Individual Contributor,Santiago,2022-10-25,Not Trained,2025-09-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000083,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0084_2025-01,Customer Service_2025-01,U0084,Employee 084,Customer Service,Commercial,Individual Contributor,Santiago,2022-01-04,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000084,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0085_2025-01,Customer Service_2025-01,U0085,Employee 085,Customer Service,Commercial,Individual Contributor,Concepción,2023-03-08,Not Trained,2025-03-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000085,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0086_2025-01,Customer Service_2025-01,U0086,Employee 086,Customer Service,Commercial,Individual Contributor,Santiago,2024-04-22,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000086,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0087_2025-01,Customer Service_2025-01,U0087,Employee 087,Customer Service,Commercial,Manager,Remote,2024-12-09,Not Trained,2025-05-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000087,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0088_2025-01,Customer Service_2025-01,U0088,Employee 088,Customer Service,Commercial,Individual Contributor,Santiago,2023-07-11,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000088,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0089_2025-01,Customer Service_2025-01,U0089,Employee 089,Customer Service,Commercial,Manager,Santiago,2024-03-15,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000089,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0090_2025-01,Customer Service_2025-01,U0090,Employee 090,Customer Service,Commercial,Individual Contributor,Antofagasta,2019-12-03,Not Trained,2025-03-01,Yes,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000090,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0091_2025-01,Customer Service_2025-01,U0091,Employee 091,Customer Service,Commercial,Manager,Santiago,2022-12-11,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000091,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0092_2025-01,Customer Service_2025-01,U0092,Employee 092,Customer Service,Commercial,Individual Contributor,Santiago,2015-09-28,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000092,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0093_2025-01,Customer Service_2025-01,U0093,Employee 093,Customer Service,Commercial,Individual Contributor,Santiago,2017-12-11,Not Trained,2025-04-01,No,Standard,1,1,0,0,0,2025-01-01,Explorer,31,41,30.0,2.4,60.7,102.3,A000093,Microsoft Copilot,Enterprise Assistant,Meeting Summaries,Web,4,41,2,75,29268,18745,0.0,30,30.0,2.4,60.7,102.3,3.3,81.3,96.1,0,0,0,3.41,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0094_2025-01,Customer Service_2025-01,U0094,Employee 094,Customer Service,Commercial,Individual Contributor,Santiago,2016-12-18,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000094,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0095_2025-01,Customer Service_2025-01,U0095,Employee 095,Customer Service,Commercial,Individual Contributor,Antofagasta,2024-01-24,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000095,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0096_2025-01,Customer Service_2025-01,U0096,Employee 096,Customer Service,Commercial,Individual Contributor,Santiago,2020-07-23,Not Trained,2025-08-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000096,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0097_2025-01,Customer Service_2025-01,U0097,Employee 097,Customer Service,Commercial,Individual Contributor,Santiago,2023-09-01,Not Trained,2025-02-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000097,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0098_2025-01,Customer Service_2025-01,U0098,Employee 098,Customer Service,Commercial,Manager,Santiago,2024-08-04,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000098,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0099_2025-01,Customer Service_2025-01,U0099,Employee 099,Customer Service,Commercial,Specialist,Valparaíso,2024-02-17,Not Trained,2025-06-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000099,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0100_2025-01,Customer Service_2025-01,U0100,Employee 100,Customer Service,Commercial,Specialist,Santiago,2022-04-09,Not Trained,,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000100,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0101_2025-01,Customer Service_2025-01,U0101,Employee 101,Customer Service,Commercial,Individual Contributor,Santiago,2022-11-07,Not Trained,2025-06-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000101,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0102_2025-01,Customer Service_2025-01,U0102,Employee 102,Customer Service,Commercial,Individual Contributor,Santiago,2022-07-19,Not Trained,2025-04-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000102,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0103_2025-01,Customer Service_2025-01,U0103,Employee 103,Customer Service,Commercial,Individual Contributor,Santiago,2018-03-14,Not Trained,2025-09-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000103,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0104_2025-01,Customer Service_2025-01,U0104,Employee 104,Customer Service,Commercial,Individual Contributor,Valparaíso,2019-07-19,Not Trained,2025-08-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000104,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0105_2025-01,Customer Service_2025-01,U0105,Employee 105,Customer Service,Commercial,Individual Contributor,Santiago,2022-03-27,Not Trained,2025-07-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000105,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0106_2025-01,Customer Service_2025-01,U0106,Employee 106,Customer Service,Commercial,Individual Contributor,Santiago,2025-05-08,Trained,2025-01-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000106,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0107_2025-01,Customer Service_2025-01,U0107,Employee 107,Customer Service,Commercial,Individual Contributor,Antofagasta,2022-05-03,Not Trained,2025-02-01,No,Standard,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000107,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0108_2025-01,Customer Service_2025-01,U0108,Employee 108,Customer Service,Commercial,Individual Contributor,Santiago,2022-02-27,Not Trained,2025-06-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000108,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0109_2025-01,Customer Service_2025-01,U0109,Employee 109,Customer Service,Commercial,Manager,Antofagasta,2023-05-15,Not Trained,2025-06-01,No,Standard,1,1,0,0,0,2025-01-01,Explorer,28,27,30.0,1.34,51.85,72.8,A000109,Microsoft Copilot,Enterprise Assistant,Customer Support,Teams,2,27,2,46,8862,3690,0.0,30,30.0,1.34,51.85,72.8,3.3,79.9,91.0,0,0,0,2.47,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
2025-01-01,2025,Q1,January,1,U0110_2025-01,Customer Service_2025-01,U0110,Employee 110,Customer Service,Commercial,Manager,Santiago,2016-07-16,Not Trained,2025-02-01,No,Premium,0,0,0,0,0,,Not Active,0,0,0,0,0,0,I000110,No Activity,No Activity,No Activity,No Activity,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,,48,5,10.4,23.7,-13.3,11,1023,158,150.0,1216.0,1066.0,9.5,81.8,4.0
